ns,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,sexp,bug
1,2,0.918295834,0.001408781,0.0,2129.5,0,7,13,1.0,3250,3250,0
1,2,0.571354974,0.085427136,0.007537688,199.0,0,5,251,1.0,3252,3252,0
1,1,0.0,0.005284016,0.054161162,757.0,0,3,7,1.0,3253,3253,0
1,1,0.0,0.004775549,0.025787966,1047.0,0,6,6,1.0,3255,3255,0
1,1,0.0,0.082524272,0.0,206.0,0,5,108,1.0,3254,3254,0
1,6,0.205206638,0.134482113,0.116313916,889.8333333,0,7,157,0.833333333,19273,19273,1
1,1,0.0,0.034682081,0.028901734,173.0,0,4,0,1.0,19274,19274,0
1,1,0.0,0.01,0.04,100.0,0,4,0,1.0,19275,19275,0
1,1,0.0,0.012121212,0.006060606,165.0,0,5,139,1.0,1232,1232,0
1,2,0.111463032,0.103610675,0.002093145,955.5,1,5,15,1.0,638,313,1
1,10,0.960087276,0.187671233,0.0,73.0,1,7,3126,0.7,648,323,1
1,1,0.0,0.010059172,0.008284024,1690.0,1,5,0,1.0,649,324,0
1,2,1.0,0.133333333,0.0,7.5,1,6,0,0.5,651,326,0
1,1,0.0,0.020356234,0.005089059,393.0,0,5,21,1.0,4923,4923,0
1,1,0.0,0.004081633,0.0,490.0,0,5,27,1.0,19276,19276,0
1,1,0.0,0.687830688,3.047619048,189.0,1,9,83,1.0,789,789,0
1,1,0.0,0.063131313,0.050505051,396.0,1,5,0,1.0,4924,4924,0
1,1,0.0,0.035532995,0.043147208,394.0,1,5,0,1.0,4925,4925,0
1,1,0.0,0.016,0.0,1000.0,1,6,12,1.0,4926,4926,0
1,1,0.0,0.004081633,0.008163265,490.0,0,5,0,1.0,1233,1233,0
1,1,0.0,0.10880829,0.056994819,193.0,1,9,0,1.0,790,790,0
1,1,0.0,0.007843137,0.003921569,255.0,1,3,25,1.0,791,791,0
1,1,0.0,0.00074239,0.0,1347.0,0,7,27,1.0,1234,1234,0
1,2,1.0,0.012903226,0.0,155.0,0,4,20,1.0,1236,1236,0
1,1,0.0,0.11820331,0.004728132,423.0,1,5,7,1.0,6801,6801,1
1,1,0.0,0.003710575,0.00202395,5929.0,0,6,4,1.0,6802,6802,1
1,1,0.0,0.002252252,0.0,444.0,0,4,4,1.0,1237,1237,0
1,1,0.0,0.807692308,0.384615385,26.0,1,2,6,1.0,4297,1565,1
1,1,0.0,0.0,0.0,18.0,1,1,0,1.0,4297,1565,0
1,3,0.643462902,0.052558783,0.020746888,241.0,1,4,93,1.0,654,304,1
1,1,0.0,0.001006036,0.0,994.0,0,4,16,1.0,3256,3256,0
1,1,0.0,0.010869565,0.010869565,92.0,0,3,9,1.0,1618,1618,0
1,9,0.824249289,0.003430639,0.001996008,1781.333333,0,7,800,1.0,4935,4935,1
1,1,0.0,0.007246377,0.013285024,828.0,0,2,5,1.0,927,908,0
1,1,0.0,0.004739336,0.066350711,211.0,1,5,134,1.0,3332,1416,0
1,1,0.0,0.0,0.0,16.0,1,1,0,1.0,3333,1417,1
1,2,0.566509507,0.001926782,0.026974952,259.5,1,9,100,1.0,793,793,0
1,1,0.0,0.035680751,0.00657277,1065.0,0,6,0,1.0,3257,3257,0
1,1,0.0,0.001207729,0.001207729,828.0,1,3,0,1.0,7424,7374,0
1,1,0.0,0.006020067,0.002675585,1495.0,0,6,23,1.0,928,909,0
1,1,0.0,0.004494382,0.006741573,445.0,0,4,1,1.0,1238,1238,1
1,10,0.795412002,0.017844887,0.037748799,291.4,0,6,247,0.7,1248,1248,1
1,6,0.828482521,0.005053508,0.005053508,560.6666667,0,6,8,0.333333333,1254,1254,1
1,3,0.99934338,0.319148936,0.595744681,47.0,0,5,228,0.333333333,1257,1257,1
1,1,0.0,0.068181818,0.056818182,176.0,1,4,1,1.0,3258,3258,0
1,4,0.436360055,0.013628967,0.009560618,1229.0,0,7,17,0.75,19280,19280,0
1,1,0.0,0.037878788,0.03030303,132.0,0,4,1,1.0,1258,1258,0
1,4,0.460964047,0.015308912,0.001093494,457.25,0,6,160,0.75,4939,4939,1
1,1,0.0,0.001492537,0.0,670.0,0,6,3,1.0,19281,19281,0
1,1,0.0,0.133333333,0.133333333,15.0,1,2,8,1.0,4298,1566,0
1,1,0.0,0.052795031,0.040372671,322.0,0,9,1,1.0,794,794,1
1,1,0.0,0.046875,0.203125,64.0,0,8,85,1.0,795,795,0
1,5,0.999890425,0.132653061,0.00255102,156.8,1,5,366,1.0,1623,1623,0
1,1,0.0,0.006741573,0.0,445.0,0,4,1,1.0,3259,3259,0
1,2,0.721928095,0.06557377,0.098360656,30.5,1,4,247,1.0,1625,1625,1
1,3,0.944511372,0.048913043,0.010869565,122.6666667,1,6,216,0.333333333,1628,1628,0
1,1,0.0,0.033690658,0.058192956,653.0,0,6,0,1.0,1259,1259,0
1,1,0.0,0.007062978,0.0,1699.0,1,5,3,1.0,655,327,1
1,1,0.0,0.085427136,0.025125628,199.0,1,9,3,1.0,796,796,0
1,4,0.787956827,0.027607362,0.013803681,163.0,0,4,203,1.0,19285,19285,1
1,1,0.0,0.006465517,0.004310345,464.0,0,5,72,1.0,4940,4940,0
1,1,0.0,0.084,0.036,250.0,0,5,57,1.0,5417,5322,0
1,1,0.0,0.128078818,0.105418719,1015.0,0,15,31,1.0,797,797,1
1,14,0.895196617,0.015766654,0.013007489,181.2142857,0,7,1726,0.642857143,4954,4954,0
1,1,0.0,0.002638522,0.0,379.0,1,5,86,1.0,5418,5323,0
1,1,0.0,0.001955034,0.002932551,1023.0,0,5,22,1.0,19286,19286,0
1,2,0.976020648,0.013282732,0.028462998,263.5,0,4,4,1.0,19288,19288,0
1,14,0.75100454,0.232227488,0.088862559,60.28571429,0,1,112,0.214285714,945,926,0
1,3,0.0,0.0,0.0,114.3333333,0,1,0,0.333333333,945,926,0
1,1,0.0,0.3125,1.0625,16.0,1,1,3,1.0,4299,1567,1
1,1,0.0,0.000588582,0.000588582,1699.0,0,5,1,1.0,3334,1418,1
1,2,0.0,0.0,0.120754717,132.5,1,7,80,1.0,3336,1688,1
1,5,0.664163664,0.023051592,0.017563117,182.2,0,5,23,0.8,19293,19293,1
1,1,0.0,0.004264392,0.004264392,469.0,0,6,64,1.0,19294,19294,0
1,3,0.700758298,0.03215859,0.026431718,756.6666667,0,6,85,1.0,19297,19297,1
1,2,0.811278124,0.00172637,0.00172637,1158.5,0,7,37,1.0,19299,19299,0
1,1,0.0,0.031746032,0.002645503,378.0,0,4,6,1.0,3260,3260,0
1,1,0.0,0.022988506,0.006896552,435.0,1,5,18,1.0,1295,841,0
1,6,0.875050863,0.011562998,0.011562998,418.0,1,7,853,0.833333333,3266,3266,0
1,1,0.0,0.004587156,0.004587156,436.0,1,4,117,1.0,3268,3268,0
1,1,0.0,0.011904762,0.011904762,84.0,1,3,194,1.0,3267,3267,0
1,1,0.0,0.013888889,0.013888889,72.0,1,4,251,1.0,3269,3269,0
1,3,0.703003159,0.05143339,0.023608769,395.3333333,0,5,504,1.0,3272,3272,0
1,1,0.0,0.004844961,0.026162791,1032.0,0,6,97,1.0,3273,3273,0
1,1,0.0,0.082524272,0.0,206.0,0,5,127,1.0,3274,3274,0
1,1,0.0,0.037037037,0.037037037,54.0,0,5,56,1.0,19301,19301,0
1,1,0.0,0.06940874,0.005655527,1945.0,0,6,5,1.0,19300,19300,0
1,1,0.0,0.003496503,0.097902098,286.0,0,5,81,1.0,19302,19302,0
1,1,0.0,0.037037037,0.037037037,54.0,0,5,0,1.0,19303,19303,1
1,1,0.0,0.007751938,0.007751938,258.0,0,3,26,1.0,19304,19304,0
1,1,0.0,0.100917431,0.0,436.0,0,6,3,1.0,19306,19306,0
1,1,0.0,0.007352941,0.004411765,680.0,0,6,61,1.0,19305,19305,0
1,1,0.0,0.020485584,0.007587253,1318.0,0,8,60,1.0,946,927,0
1,2,1.0,0.126582278,0.025316456,39.5,1,2,178,0.5,1297,843,0
1,2,0.811278124,0.001917546,0.001917546,1043.0,1,4,176,1.0,6804,6804,0
1,1,0.0,0.003037462,0.003037462,5926.0,0,6,5,1.0,6805,6805,0
1,6,0.648233945,0.058055925,0.028229028,625.8333333,0,18,335,0.833333333,803,803,1
1,1,0.0,0.046875,0.0390625,128.0,0,1,4,1.0,4955,4955,0
1,3,0.94639463,0.006849315,0.006849315,194.6666667,0,5,169,1.0,19309,19309,0
2,3,0.40518714,0.051948052,0.002597403,256.6666667,1,7,112,1.0,2120,2054,1
1,1,0.0,0.002489627,0.002489627,1205.0,1,5,14,1.0,6806,6806,1
1,1,0.0,0.022284123,0.002785515,359.0,0,9,12,1.0,295,294,0
1,5,1.0,0.02173913,0.02173913,46.0,1,3,445,0.2,660,309,0
1,1,0.0,0.052631579,0.026315789,114.0,0,6,90,1.0,5421,5326,0
1,2,0.978070971,0.246666667,0.06,75.0,0,8,180,0.5,5420,5325,0
1,1,0.0,0.0,0.203703704,54.0,0,9,90,1.0,5422,5327,0
1,1,0.0,0.344827586,0.936781609,174.0,0,2,11,1.0,947,928,0
1,1,0.0,0.140625,0.0,64.0,0,2,29,1.0,948,929,1
1,1,0.0,0.002785515,0.002785515,359.0,0,9,1,1.0,296,295,0
1,1,0.0,0.043478261,0.0,138.0,0,5,161,1.0,1260,1260,0
1,1,0.0,0.005738881,0.004304161,697.0,0,6,97,1.0,4956,4956,0
1,1,0.0,0.005610098,0.004207574,713.0,0,6,22,1.0,4957,4957,0
1,2,0.975119065,0.004279601,0.0021398,2103.0,0,5,234,1.0,6808,6808,0
1,6,0.925043617,0.004968813,0.004017338,1576.5,0,6,224,1.0,6814,6814,1
1,5,0.975286514,0.098074827,0.025426807,1101.2,1,6,573,0.6,6819,6819,1
1,2,0.574635698,0.096446701,0.015228426,197.0,0,13,90,1.0,5424,5329,0
1,1,0.0,0.011356467,0.005678233,1585.0,1,5,116,1.0,6820,6820,0
1,4,0.987468751,0.00536193,0.000670241,373.0,0,6,89,0.75,19313,19313,0
1,1,0.0,0.083333333,0.053030303,132.0,0,5,55,1.0,19314,19314,0
1,1,0.0,0.002645503,0.002645503,378.0,0,4,3,1.0,3275,3275,0
1,1,0.0,0.02173913,0.02173913,184.0,0,2,42,1.0,1298,844,0
1,1,0.0,0.022222222,0.0,180.0,0,4,5,1.0,19315,19315,0
1,1,0.0,0.002695418,0.002695418,371.0,1,9,2,1.0,804,804,0
1,3,0.778881391,0.003602376,0.000292085,3423.666667,1,7,14,0.666666667,6823,6823,1
1,17,0.846579024,0.018126888,0.012588117,467.2941176,1,8,2548,0.941176471,3292,3292,0
1,17,0.846579024,0.012629452,0.018186411,465.7647059,0,8,2548,0.941176471,3309,3309,0
1,2,0.999161495,0.325203252,0.390243902,123.0,1,6,121,1.0,4301,1865,1
1,1,0.0,0.000514139,0.000514139,1945.0,0,6,2,1.0,1261,1261,0
1,1,0.0,0.009174312,0.006116208,654.0,0,6,6,1.0,1262,1262,1
1,1,0.0,0.0,0.010989011,91.0,0,6,0,1.0,3337,1419,0
1,1,0.0,0.005420054,0.005420054,369.0,1,5,23,1.0,661,310,0
1,5,0.943737941,0.049455984,0.008902077,202.2,0,6,255,1.0,19320,19320,0
1,1,0.0,0.000514139,0.000514139,1945.0,0,6,0,1.0,19321,19321,0
1,2,0.031172381,0.08348943,0.08348943,1868.5,0,6,16,1.0,4959,4959,1
1,1,0.0,0.00201005,0.001005025,995.0,1,15,3,1.0,805,805,0
1,1,0.0,0.039151713,0.004893964,613.0,0,5,21,1.0,949,930,1
1,1,0.0,0.01884058,0.005797101,690.0,1,4,34,1.0,806,806,0
1,1,0.0,0.159292035,0.061946903,226.0,1,4,124,1.0,807,807,0
1,1,0.0,0.0078125,0.00390625,256.0,1,3,9,1.0,808,808,0
1,2,0.468995594,0.009892086,0.008093525,556.0,0,5,22,1.0,951,932,0
1,2,1.0,0.000810701,0.0,2467.0,1,6,6,0.5,760,760,0
1,1,0.0,0.064220183,0.018348624,109.0,1,4,10,1.0,4302,1568,0
1,1,0.0,0.001168224,0.007009346,856.0,0,13,93,1.0,952,933,0
1,1,0.0,0.038167939,0.007633588,131.0,0,6,14,1.0,953,934,0
1,1,0.0,0.068965517,0.051724138,58.0,0,2,93,1.0,954,935,0
1,1,0.0,0.002702703,0.001351351,740.0,0,2,17,1.0,955,936,0
1,16,0.79614339,0.133406836,0.103638368,56.6875,0,1,216,0.1875,972,953,0
1,1,0.0,0.0,0.0,13.0,0,1,0,1.0,972,953,0
1,1,0.0,0.0,0.005263158,570.0,0,6,10,1.0,4960,4960,0
1,1,0.0,0.124437781,0.124437781,667.0,0,6,35,1.0,4961,4961,1
1,6,0.799117964,0.096654275,0.096654275,44.83333333,0,5,1208,0.5,4967,4967,0
1,2,0.970950594,0.016722408,0.016722408,299.0,0,4,135,1.0,810,810,0
1,2,0.591672779,0.002409639,0.006024096,415.0,0,6,75,1.0,1264,1264,1
1,1,0.0,0.000513347,0.000513347,3896.0,1,6,5,1.0,6824,6824,0
1,1,0.0,0.0,0.003194888,313.0,1,5,5,1.0,6825,6825,0
1,1,0.0,0.123076923,0.046153846,65.0,0,5,10,1.0,3310,3310,0
1,1,0.0,0.000285633,0.000285633,3501.0,0,6,6,1.0,6826,6826,0
1,2,0.764204507,0.001341832,0.000167729,2981.0,0,6,22,1.0,6828,6828,0
1,1,0.0,0.012594458,0.002518892,397.0,1,3,20,1.0,973,954,0
1,1,0.0,0.117647059,0.008403361,119.0,1,4,3,1.0,662,311,0
1,1,0.0,0.014864865,0.013513514,740.0,0,2,4,1.0,974,955,0
1,34,0.770503553,0.020809174,0.012111841,456.5294118,0,7,2352,0.794117647,5001,5001,1
1,1,0.0,0.047858942,0.068010076,397.0,1,5,0,1.0,5002,5002,0
1,1,0.0,0.666666667,0.0,18.0,1,1,11,1.0,4303,1569,0
1,1,0.0,0.090909091,0.0,44.0,0,4,89,1.0,6829,6829,0
1,1,0.0,0.000336474,0.0,5944.0,0,6,1,1.0,6830,6830,0
1,3,0.833449808,0.221411192,0.613138686,137.0,1,4,21,0.333333333,6834,6834,0
1,1,0.0,0.0,0.0,223.0,1,1,0,1.0,6834,6834,0
1,2,0.339855078,0.08056872,0.069510269,316.5,0,6,167,1.0,976,957,1
1,1,0.0,0.175732218,0.066945607,239.0,0,4,6,1.0,811,811,0
1,15,0.672883179,0.062319805,0.003992016,300.6,0,7,417,0.666666667,5017,5017,1
1,1,0.0,0.023346304,0.027237354,257.0,0,4,48,1.0,76,76,0
1,1,0.0,0.014492754,0.043478261,69.0,0,4,0,1.0,5018,5018,0
1,1,0.0,0.003875969,0.0,258.0,0,4,0,1.0,77,77,0
1,1,0.0,0.0,0.014705882,68.0,0,4,0,1.0,5019,5019,0
1,1,0.0,0.0,0.0,3.0,1,1,0,1.0,4304,1570,1
1,2,0.923227009,0.320895522,0.175373134,134.0,1,6,210,0.5,4306,1867,0
1,1,0.0,0.064220183,0.018348624,109.0,1,4,156,1.0,4307,1571,0
1,1,0.0,0.009090909,0.009090909,330.0,0,4,37,1.0,78,78,0
1,19,0.956348711,0.004345603,0.003834356,205.8947368,0,6,1895,0.684210526,6853,6853,0
1,1,0.0,0.002518892,0.002518892,397.0,0,5,2,1.0,19322,19322,0
1,1,0.0,0.060606061,0.0,231.0,1,3,70,1.0,5425,5330,0
1,8,0.460112639,0.496535797,0.040415704,108.25,0,1,24,0.25,984,965,0
1,6,0.727219028,0.094478528,0.01595092,135.8333333,0,1,16,0.5,991,972,0
1,1,0.0,0.0,0.0,21.0,0,1,0,1.0,991,972,0
1,1,0.0,0.023569024,0.016835017,297.0,0,4,129,1.0,5020,5020,0
1,1,0.0,0.00525394,0.001751313,571.0,0,6,2,1.0,5021,5021,0
1,1,0.0,0.045652174,0.058695652,460.0,0,5,14,1.0,19323,19323,0
1,5,0.760099318,0.11627907,0.104651163,137.6,0,1,18,0.6,996,977,0
1,1,0.0,0.333333333,0.833333333,6.0,0,3,262,1.0,19324,19324,0
1,5,0.477917917,0.120879121,0.045954046,400.4,0,6,24,0.4,5026,5026,1
1,1,0.0,0.0,0.0,5.0,0,1,0,1.0,5028,5028,0
1,1,0.0,0.116057234,0.089030207,629.0,0,6,2,1.0,5028,5028,0
1,39,0.621901379,0.047374429,0.028279369,494.1538462,0,7,2281,0.641025641,19363,19363,1
1,1,0.0,0.0,0.000827815,1208.0,0,5,0,1.0,19364,19364,0
1,1,0.0,0.030845771,0.015920398,1005.0,1,15,8,1.0,812,812,1
1,1,0.0,0.002252252,0.002252252,444.0,0,6,9,1.0,19365,19365,0
1,5,0.393521316,0.169421488,0.070247934,145.2,0,1,2,0.6,1001,982,0
1,7,0.499124518,0.058305085,0.087457627,210.7142857,1,7,1283,1.0,2130,462,1
1,3,0.0,0.0,0.0,54.0,1,1,0,0.333333333,2130,462,1
1,1,0.0,0.001655629,0.001655629,1208.0,1,5,0,1.0,6854,6854,0
1,1,0.0,0.485714286,0.0,35.0,0,1,3,1.0,19366,19366,0
1,2,1.0,0.006289308,0.006289308,159.0,0,5,6,1.0,5030,5030,0
1,1,0.0,0.000394945,0.000394945,2532.0,1,6,3,1.0,761,761,0
1,2,0.141440543,0.071856287,0.027944112,250.5,0,1,6,0.5,1003,984,0
1,1,0.0,0.002398082,0.002398082,417.0,0,4,7,1.0,5426,5331,0
1,1,0.0,0.264772727,0.055681818,880.0,0,2,6,1.0,5649,5621,0
1,1,0.0,0.011111111,0.008333333,360.0,0,9,13,1.0,7425,7375,0
1,4,1.0,0.003238866,0.003238866,308.75,0,6,99,0.5,5034,5034,0
1,7,0.545722242,0.056815727,0.020306762,661.2857143,0,7,310,0.714285714,1271,1271,1
1,4,0.382276007,0.155624037,0.107858243,162.25,0,1,10,0.75,1007,988,0
1,2,0.878674493,0.245283019,0.050314465,159.0,0,5,0,0.5,1630,1630,0
1,1,0.0,0.014492754,0.014492754,69.0,0,2,3,1.0,3338,1689,0
2,6,0.675775673,0.019838354,0.04188097,226.8333333,1,8,1890,0.833333333,4313,3444,0
1,1,0.0,0.0,0.016759777,179.0,0,6,0,1.0,3339,1420,0
1,1,0.0,0.111731844,0.022346369,179.0,1,6,0,1.0,2131,1603,0
1,1,0.0,0.203539823,0.0,113.0,0,3,104,1.0,5650,5622,0
1,2,0.620771505,0.077065924,0.049210771,538.5,0,7,125,1.0,5036,5036,0
1,1,0.0,0.043902439,0.002439024,410.0,0,5,5,1.0,5037,5037,0
1,1,0.0,0.00896861,0.00896861,223.0,0,4,4,1.0,5038,5038,0
1,1,0.0,0.001138952,0.005694761,878.0,0,2,1,1.0,5651,5623,0
1,1,0.0,0.070671378,0.021201413,283.0,1,6,28,1.0,4314,867,0
1,1,0.0,0.070671378,0.021201413,283.0,1,6,167,1.0,4315,868,0
1,2,0.985228136,0.018139263,0.006436513,854.5,0,5,369,1.0,664,329,0
1,5,0.744478302,0.032132425,0.019474197,205.4,1,5,20,0.8,6859,6859,1
1,1,0.0,0.00201671,0.001440507,3471.0,1,4,14,1.0,6860,6860,0
1,1,0.0,0.016574586,0.002762431,362.0,0,9,2,1.0,7426,7376,0
1,1,0.0,0.0,0.08974359,78.0,0,6,64,1.0,7427,7377,0
1,1,0.0,0.014028056,0.008016032,998.0,0,4,21,1.0,5039,5039,0
1,1,0.0,0.004504505,0.004504505,222.0,0,4,21,1.0,3311,3311,0
1,1,0.0,0.544857768,0.026258206,457.0,0,5,28,1.0,3318,3318,0
1,6,0.63961363,0.097545822,0.006834421,536.5,0,7,286,0.833333333,3317,3317,0
1,12,0.884022707,0.004996877,0.067457839,133.4166667,1,11,1076,0.416666667,7439,7389,0
1,2,0.938315352,0.199356913,0.0,155.5,0,5,198,1.0,3320,3320,0
1,1,0.0,0.489583333,0.791666667,96.0,0,1,6,1.0,1008,989,0
1,1,0.0,0.004085802,0.002042901,979.0,0,5,0,1.0,3321,3321,0
1,1,0.0,0.007462687,0.007462687,134.0,1,5,29,1.0,5427,5332,0
1,3,0.982944886,0.002331908,0.000194326,3430.666667,0,7,18,0.666666667,6863,6863,1
1,1,0.0,0.001176471,0.001176471,5950.0,0,6,0,1.0,6864,6864,0
1,2,0.89049164,0.002758621,0.000229885,2175.0,0,7,0,0.5,1273,1273,0
1,3,0.998561915,0.005937235,0.001130902,1179.0,0,6,170,1.0,6867,6867,1
1,1,0.0,0.041958042,0.006993007,286.0,0,5,97,1.0,1274,1274,0
1,3,0.277234435,0.213333333,0.035555556,150.0,1,6,216,1.0,5430,5335,0
1,4,0.929277606,0.002242991,0.001869159,668.75,1,18,270,0.75,5434,5339,0
1,1,0.0,0.004016064,0.004016064,249.0,1,2,69,1.0,5435,5340,0
1,17,0.936841752,0.004143426,0.006533865,369.1176471,0,10,1358,0.470588235,7456,7406,0
1,4,0.982891382,0.002419525,0.0,2376.5,1,6,0,0.5,6874,6874,0
1,3,0.98626447,0.009465976,0.000893017,1866.333333,1,4,55,0.666666667,6870,6870,0
1,2,0.845350937,0.002356638,0.000523697,1909.5,0,6,11,1.0,3323,3323,0
1,6,0.665454742,0.002597249,0.000472227,2823.5,1,7,0,0.5,6880,6880,0
1,1,0.0,0.078651685,0.033707865,89.0,0,2,1,1.0,1631,1631,0
1,2,0.764204507,0.065116279,0.018604651,107.5,0,3,168,1.0,5653,5625,0
1,1,0.0,0.64368932,0.454368932,1030.0,0,7,1,1.0,1009,990,1
1,1,0.0,0.000284414,0.001990899,3516.0,1,6,1,1.0,3324,3324,0
1,1,0.0,0.006349206,0.003174603,315.0,1,5,1,1.0,3325,3325,0
1,1,0.0,0.005780347,0.005780347,173.0,1,7,106,1.0,5654,5626,0
1,4,0.990412968,0.024054983,0.013745704,72.75,0,10,395,0.5,5658,5630,0
1,1,0.0,0.052980132,0.009933775,302.0,0,3,77,1.0,5659,5631,0
1,6,0.752022237,0.043501611,0.01396348,310.3333333,1,7,144,0.666666667,767,767,0
1,1,0.0,0.00952381,0.0,315.0,0,5,0,1.0,5040,5040,0
1,1,0.0,0.0,0.003184713,314.0,0,5,0,1.0,5041,5041,0
1,5,0.598990323,0.29495614,0.123903509,182.4,0,1,17,0.6,1014,995,0
1,1,0.0,0.022922636,0.004297994,698.0,1,4,14,1.0,813,813,0
1,1,0.0,0.00625,0.00625,160.0,1,2,1,1.0,5436,5341,0
1,1,0.0,0.04516129,0.038709677,155.0,0,6,106,1.0,1611,1608,0
1,1,0.0,0.064516129,0.004032258,248.0,0,4,8,1.0,5660,5632,0
1,1,0.0,0.0,0.0,48.0,1,1,0,1.0,5444,5349,0
1,7,0.410995324,0.029749632,0.015611193,485.0,1,19,423,0.714285714,5444,5349,1
1,2,0.98900768,0.030726257,0.173184358,179.0,0,13,32,0.5,1613,1610,0
1,1,0.0,0.022132797,0.0,497.0,1,6,30,1.0,5661,5633,0
1,1,0.0,0.023076923,0.0,130.0,1,1,1,1.0,5445,5350,0
1,1,0.0,0.013245033,0.013245033,151.0,1,5,93,1.0,768,768,0
1,1,0.0,0.006289308,0.012578616,159.0,0,8,78,1.0,5662,5634,0
1,4,0.197603441,0.177799607,0.182711198,254.5,0,15,217,1.0,1018,999,1
1,3,0.982630164,0.032064128,0.006012024,332.6666667,1,11,37,1.0,5665,5637,0
1,1,0.0,0.019891501,0.002712477,1106.0,0,6,2,1.0,5042,5042,0
1,1,0.0,0.034810127,0.006329114,316.0,0,5,107,1.0,814,814,0
1,1,0.0,0.4,0.0,15.0,0,2,189,1.0,5446,5351,0
1,5,0.944399735,0.051689861,0.638170974,100.6,0,7,280,1.0,5451,5356,0
1,1,0.0,0.115789474,0.0,95.0,0,4,134,1.0,5043,5043,0
1,1,0.0,0.0078125,0.006835938,1024.0,0,5,21,1.0,5044,5044,0
1,1,0.0,0.041935484,0.017741935,620.0,0,5,15,1.0,5666,5638,0
1,2,0.468995594,0.018737673,0.000986193,507.0,0,7,37,1.0,5668,5640,0
1,1,0.0,0.03575419,0.001117318,895.0,0,2,3,1.0,5669,5641,0
1,1,0.0,0.027777778,0.027777778,72.0,0,1,182,1.0,5670,5642,0
1,3,0.980834038,0.023148148,0.032407407,72.0,0,6,321,0.333333333,7459,7409,0
1,11,0.755954408,0.062708776,0.047221379,598.7272727,0,7,22,0.727272727,3336,3336,1
1,1,0.0,0.019417476,0.019417476,206.0,1,2,28,1.0,1019,1000,0
1,1,0.0,0.023715415,0.003952569,506.0,1,6,0,1.0,5671,5643,0
1,1,0.0,0.045045045,0.009009009,111.0,0,8,0,1.0,5672,5644,0
1,1,0.0,0.069767442,0.046511628,43.0,0,1,28,1.0,1020,1001,0
1,3,0.980508177,0.042414356,0.009787928,817.3333333,0,6,27,1.0,1277,1277,1
1,6,0.816367884,0.080188679,0.040880503,212.0,1,4,513,0.333333333,6886,6886,0
1,8,0.730508297,0.112903226,0.027553763,186.0,0,9,26,0.625,1028,1009,0
1,3,0.754556548,0.086956522,0.077075099,168.6666667,0,1,0,0.333333333,1031,1012,0
1,1,0.0,0.12037037,0.12962963,108.0,0,8,3,1.0,5673,5645,0
1,1,0.0,0.100795756,0.148541114,377.0,0,5,150,1.0,5045,5045,0
1,2,0.056678048,0.072812291,0.029726119,1497.0,1,6,139,1.0,770,770,0
1,1,0.0,0.014925373,0.0,67.0,0,5,102,1.0,771,771,0
1,1,0.0,0.125,0.041666667,48.0,0,2,110,1.0,7460,7410,0
1,1,0.0,0.028846154,0.007211538,416.0,0,5,6,1.0,5046,5046,0
1,1,0.0,0.000405022,0.000405022,2469.0,0,5,17,1.0,772,772,0
1,8,0.887202179,0.025340216,0.015016424,266.375,0,6,656,1.0,5054,5054,1
1,1,0.0,0.014044944,0.014044944,356.0,1,10,77,1.0,5452,5357,0
1,2,0.811278124,0.001118151,0.000372717,1341.5,0,6,10,1.0,774,774,0
1,1,0.0,0.002408478,0.000963391,2076.0,1,5,5,1.0,775,775,1
1,1,0.0,0.033333333,0.0,90.0,1,1,3,1.0,5453,5358,0
1,1,0.0,0.405312768,0.05655527,1167.0,0,2,3,1.0,5674,5646,1
1,1,0.0,0.6,0.0,65.0,0,1,7,1.0,19367,19367,0
1,2,0.998363673,0.017840376,0.011737089,1065.0,0,6,6,0.5,3338,3338,1
1,3,0.850864229,0.016859852,0.006322445,316.3333333,0,8,257,0.666666667,1301,847,0
1,1,0.0,0.100795756,0.148541114,377.0,0,5,151,1.0,5055,5055,0
1,25,0.625392421,0.037915052,0.030544791,526.44,0,7,950,0.68,19392,19392,1
1,3,0.960229718,0.005154639,0.005154639,323.3333333,0,6,766,1.0,19395,19395,0
1,8,0.812875314,0.037706206,0.017674784,318.25,0,7,459,0.875,5063,5063,0
1,1,0.0,0.009280742,0.016241299,431.0,0,5,23,1.0,1302,848,0
1,1,0.0,0.002247191,0.002247191,445.0,0,7,124,1.0,5675,5647,0
1,1,0.0,0.001639344,0.001639344,610.0,0,6,140,1.0,1278,1278,0
1,1,0.0,0.001529052,0.001529052,654.0,0,6,0,1.0,1279,1279,0
1,4,0.0,0.0,0.0,208.5,0,1,0,0.25,5464,5369,1
1,7,0.0,0.0,0.0,34.57142857,0,1,0,0.142857143,5464,5369,0
1,1,0.0,2.409090909,0.0,22.0,0,5,112,1.0,5465,5370,0
1,3,0.0,0.010740741,0.002222222,900.0,0,6,1,1.0,5066,5066,1
1,1,0.0,0.019900498,0.0,201.0,1,6,103,1.0,3339,3339,0
2,6,0.386714991,0.055441478,0.036960986,81.16666667,1,7,434,0.666666667,266,232,0
1,4,0.940504469,0.095009597,0.0,260.5,1,6,762,1.0,680,333,1
1,4,0.595699853,0.172442244,0.000825083,303.0,1,7,43,0.75,676,323,1
1,8,0.0,0.0,0.0,55.625,1,1,0,0.125,676,323,1
1,3,0.729846699,0.006963788,0.006963788,478.6666667,1,5,178,1.0,3342,1423,1
1,2,1.0,0.004106776,0.004106776,243.5,1,7,0,0.5,3344,1425,0
